RK,TEAM,DATE,SEASON
12,Colgate,2017-01-30,2017
1,Wisconsin,2017-02-06,2017
2,Minnesota Duluth,2017-02-06,2017
3,St. Lawrence,2017-02-06,2017
4,Clarkson,2017-02-06,2017
5,Minnesota,2017-02-06,2017
6,Boston College,2017-02-06,2017
7,Cornell,2017-02-06,2017
8,Robert Morris,2017-02-06,2017
9,Quinnipiac,2017-02-06,2017
10,Princeton,2017-02-06,2017
11,Colgate,2017-02-06,2017
1,Wisconsin,2017-02-13,2017
2,Minnesota Duluth,2017-02-13,2017
3,Clarkson,2017-02-13,2017
4,Minnesota,2017-02-13,2017
5,St. Lawrence,2017-02-13,2017
6,Boston College,2017-02-13,2017
7,Cornell,2017-02-13,2017
8,Robert Morris,2017-02-13,2017
9,Princeton,2017-02-13,2017
10,Quinnipiac,2017-02-13,2017
11,Colgate,2017-02-13,2017
12,Northeastern,2017-02-13,2017
1,Wisconsin,2017-02-20,2017
2,Minnesota Duluth,2017-02-20,2017
3,Clarkson,2017-02-20,2017
4,Minnesota,2017-02-20,2017
5,St. Lawrence,2017-02-20,2017
6,Boston College,2017-02-20,2017
7,Cornell,2017-02-20,2017
8,Princeton,2017-02-20,2017
9,Robert Morris,2017-02-20,2017
10,Quinnipiac,2017-02-20,2017
11,Boston University,2017-02-20,2017
12,Colgate,2017-02-20,2017
12,Northeastern,2017-02-20,2017
1,Wisconsin,2017-02-27,2017
2,Minnesota Duluth,2017-02-27,2017
3,Clarkson,2017-02-27,2017
4,St. Lawrence,2017-02-27,2017
5,Minnesota,2017-02-27,2017
6,Boston College,2017-02-27,2017
7,Cornell,2017-02-27,2017
8,Princeton,2017-02-27,2017
9,Robert Morris,2017-02-27,2017
10,Quinnipiac,2017-02-27,2017
11,Boston University,2017-02-27,2017
11,Northeastern,2017-02-27,2017
1,Wisconsin,2017-03-06,2017
2,Clarkson,2017-03-06,2017
3,Minnesota Duluth,2017-03-06,2017
4,Boston College,2017-03-06,2017
5,Minnesota,2017-03-06,2017
6,St. Lawrence,2017-03-06,2017
7,Cornell,2017-03-06,2017
8,Robert Morris,2017-03-06,2017
9,Princeton,2017-03-06,2017
10,Northeastern,2017-03-06,2017
11,Quinnipiac,2017-03-06,2017
1,Clarkson,2017-03-20,2017
2,Wisconsin,2017-03-20,2017
3,Boston College,2017-03-20,2017
4,Minnesota,2017-03-20,2017
5,Minnesota Duluth,2017-03-20,2017
6,St. Lawrence,2017-03-20,2017
7,Cornell,2017-03-20,2017
8,Robert Morris,2017-03-20,2017
9,Princeton,2017-03-20,2017
10,Northeastern,2017-03-20,2017
11,Quinnipiac,2017-03-20,2017
1,Clarkson,2017-09-18,2018
2,Wisconsin,2017-09-18,2018
3,Minnesota,2017-09-18,2018
4,Boston College,2017-09-18,2018
5,Minnesota Duluth,2017-09-18,2018
6,St. Lawrence,2017-09-18,2018
7,Cornell,2017-09-18,2018
8,Northeastern,2017-09-18,2018
9,Quinnipiac,2017-09-18,2018
10,Robert Morris,2017-09-18,2018
11,Colgate,2017-09-18,2018
11,Princeton,2017-09-18,2018
13,Ohio State,2017-09-18,2018
14,Harvard,2017-09-18,2018
14,Mercyhurst,2017-09-18,2018
1,Wisconsin,2017-10-02,2018
2,Clarkson,2017-10-02,2018
3,Boston College,2017-10-02,2018
4,Minnesota,2017-10-02,2018
4,Minnesota Duluth,2017-10-02,2018
6,St. Lawrence,2017-10-02,2018
7,Cornell,2017-10-02,2018
8,Northeastern,2017-10-02,2018
9,Robert Morris,2017-10-02,2018
10,Colgate,2017-10-02,2018
11,Ohio State,2017-10-02,2018
12,Merrimack,2017-10-02,2018
13,Harvard,2017-10-02,2018
13,Providence,2017-10-02,2018
13,Quinnipiac,2017-10-02,2018
1,Wisconsin,2017-10-09,2018
2,Clarkson,2017-10-09,2018
3,Boston College,2017-10-09,2018
4,St. Lawrence,2017-10-09,2018
5,Minnesota Duluth,2017-10-09,2018
6,Northeastern,2017-10-09,2018
7,Ohio State,2017-10-09,2018
8,Colgate,2017-10-09,2018
9,Minnesota,2017-10-09,2018
10,Robert Morris,2017-10-09,2018
11,Cornell,2017-10-09,2018
12,Providence,2017-10-09,2018
13,Harvard,2017-10-09,2018
14,Bemidji State,2017-10-09,2018
14,Princeton,2017-10-09,2018
1,Wisconsin,2017-10-16,2018
2,Clarkson,2017-10-16,2018
3,Boston College,2017-10-16,2018
4,Ohio State,2017-10-16,2018
5,Colgate,2017-10-16,2018
6,St. Lawrence,2017-10-16,2018
7,Minnesota,2017-10-16,2018
8,Minnesota Duluth,2017-10-16,2018
9,Northeastern,2017-10-16,2018
10,Cornell,2017-10-16,2018
11,Robert Morris,2017-10-16,2018
12,Harvard,2017-10-16,2018
13,Providence,2017-10-16,2018
14,Bemidji State,2017-10-16,2018
14,Maine,2017-10-16,2018
14,Quinnipiac,2017-10-16,2018
1,Wisconsin,2017-10-23,2018
2,Clarkson,2017-10-23,2018
3,Boston College,2017-10-23,2018
4,Ohio State,2017-10-23,2018
5,Colgate,2017-10-23,2018
6,Minnesota,2017-10-23,2018
7,Northeastern,2017-10-23,2018
7,St. Lawrence,2017-10-23,2018
9,Cornell,2017-10-23,2018
10,Robert Morris,2017-10-23,2018
11,Minnesota Duluth,2017-10-23,2018
12,Harvard,2017-10-23,2018
13,Maine,2017-10-23,2018
14,Princeton,2017-10-23,2018
15,Providence,2017-10-23,2018
1,Wisconsin,2017-10-30,2018
2,Boston College,2017-10-30,2018
3,Clarkson,2017-10-30,2018
4,Ohio State,2017-10-30,2018
5,Colgate,2017-10-30,2018
6,Minnesota,2017-10-30,2018
7,St. Lawrence,2017-10-30,2018
8,Cornell,2017-10-30,2018
9,Providence,2017-10-30,2018
10,Robert Morris,2017-10-30,2018
11,New Hampshire,2017-10-30,2018
12,Harvard,2017-10-30,2018
13,Northeastern,2017-10-30,2018
14,Princeton,2017-10-30,2018
15,Minnesota Duluth,2017-10-30,2018
1,Wisconsin,2017-11-06,2018
2,Boston College,2017-11-06,2018
3,Clarkson,2017-11-06,2018
4,Colgate,2017-11-06,2018
5,Ohio State,2017-11-06,2018
6,Minnesota,2017-11-06,2018
7,Cornell,2017-11-06,2018
8,St. Lawrence,2017-11-06,2018
9,Providence,2017-11-06,2018
10,Robert Morris,2017-11-06,2018
11,New Hampshire,2017-11-06,2018
12,Northeastern,2017-11-06,2018
1,Wisconsin,2017-11-13,2018
2,Boston College,2017-11-13,2018
3,Colgate,2017-11-13,2018
4,Clarkson,2017-11-13,2018
5,Ohio State,2017-11-13,2018
6,Minnesota,2017-11-13,2018
7,St. Lawrence,2017-11-13,2018
8,Cornell,2017-11-13,2018
9,Robert Morris,2017-11-13,2018
10,Providence,2017-11-13,2018
11,Harvard,2017-11-13,2018
12,New Hampshire,2017-11-13,2018
1,Wisconsin,2017-11-20,2018
2,Colgate,2017-11-20,2018
3,Boston College,2017-11-20,2018
4,Clarkson,2017-11-20,2018
5,Ohio State,2017-11-20,2018
6,Minnesota,2017-11-20,2018
7,St. Lawrence,2017-11-20,2018
8,Cornell,2017-11-20,2018
9,Robert Morris,2017-11-20,2018
10,Providence,2017-11-20,2018
11,New Hampshire,2017-11-20,2018
1,Wisconsin,2017-11-27,2018
2,Boston College,2017-11-27,2018
3,Colgate,2017-11-27,2018
4,Clarkson,2017-11-27,2018
5,Ohio State,2017-11-27,2018
6,Minnesota,2017-11-27,2018
7,Cornell,2017-11-27,2018
8,St. Lawrence,2017-11-27,2018
9,Robert Morris,2017-11-27,2018
10,Providence,2017-11-27,2018
11,Northeastern,2017-11-27,2018
12,Minnesota Duluth,2017-11-27,2018
1,Wisconsin,2017-12-04,2018
2,Boston College,2017-12-04,2018
3,Clarkson,2017-12-04,2018
4,Colgate,2017-12-04,2018
5,Cornell,2017-12-04,2018
6,Minnesota,2017-12-04,2018
7,Ohio State,2017-12-04,2018
8,Providence,2017-12-04,2018
8,St. Lawrence,2017-12-04,2018
10,Robert Morris,2017-12-04,2018
11,Northeastern,2017-12-04,2018
12,Maine,2017-12-04,2018
1,Wisconsin,2017-12-11,2018
2,Boston College,2017-12-11,2018
3,Clarkson,2017-12-11,2018
4,Colgate,2017-12-11,2018
5,Cornell,2017-12-11,2018
6,Minnesota,2017-12-11,2018
7,Ohio State,2017-12-11,2018
8,Providence,2017-12-11,2018
9,Robert Morris,2017-12-11,2018
10,St. Lawrence,2017-12-11,2018
11,Maine,2017-12-11,2018
12,Bemidji State,2017-12-11,2018
12,Northeastern,2017-12-11,2018
1,Wisconsin,2018-01-08,2018
2,Boston College,2018-01-08,2018
3,Clarkson,2018-01-08,2018
4,Colgate,2018-01-08,2018
5,Minnesota,2018-01-08,2018
6,Cornell,2018-01-08,2018
7,Providence,2018-01-08,2018
8,Ohio State,2018-01-08,2018
9,Robert Morris,2018-01-08,2018
10,Maine,2018-01-08,2018
11,St. Lawrence,2018-01-08,2018
12,Northeastern,2018-01-08,2018
1,Wisconsin,2018-01-15,2018
2,Boston College,2018-01-15,2018
2,Clarkson,2018-01-15,2018
4,Colgate,2018-01-15,2018
5,Minnesota,2018-01-15,2018
6,Cornell,2018-01-15,2018
7,Ohio State,2018-01-15,2018
8,Providence,2018-01-15,2018
9,Maine,2018-01-15,2018
10,St. Lawrence,2018-01-15,2018
11,Robert Morris,2018-01-15,2018
12,Northeastern,2018-01-15,2018
13,Mercyhurst,2018-01-15,2018
1,Wisconsin,2018-01-22,2018
2,Colgate,2018-01-22,2018
3,Boston College,2018-01-22,2018
3,Clarkson,2018-01-22,2018
5,Ohio State,2018-01-22,2018
6,Cornell,2018-01-22,2018
7,Minnesota,2018-01-22,2018
8,St. Lawrence,2018-01-22,2018
9,Maine,2018-01-22,2018
10,Providence,2018-01-22,2018
11,Robert Morris,2018-01-22,2018
12,Northeastern,2018-01-22,2018
13,Bemidji State,2018-01-22,2018
14,Mercyhurst,2018-01-22,2018
1,Wisconsin,2018-01-29,2018
2,Clarkson,2018-01-29,2018
3,Boston College,2018-01-29,2018
4,Colgate,2018-01-29,2018
5,Cornell,2018-01-29,2018
6,Ohio State,2018-01-29,2018
7,Minnesota,2018-01-29,2018
8,St. Lawrence,2018-01-29,2018
9,Providence,2018-01-29,2018
10,Robert Morris,2018-01-29,2018
11,Maine,2018-01-29,2018
12,Mercyhurst,2018-01-29,2018
13,Northeastern,2018-01-29,2018
1,Clarkson,2018-02-05,2018
2,Wisconsin,2018-02-05,2018
3,Boston College,2018-02-05,2018
4,Colgate,2018-02-05,2018
5,Ohio State,2018-02-05,2018
6,Cornell,2018-02-05,2018
7,Minnesota,2018-02-05,2018
8,St. Lawrence,2018-02-05,2018
9,Maine,2018-02-05,2018
9,Robert Morris,2018-02-05,2018
11,Providence,2018-02-05,2018
12,Mercyhurst,2018-02-05,2018
13,Minnesota Duluth,2018-02-05,2018
1,Wisconsin,2018-02-12,2018
2,Clarkson,2018-02-12,2018
3,Colgate,2018-02-12,2018
4,Boston College,2018-02-12,2018
5,Cornell,2018-02-12,2018
6,Ohio State,2018-02-12,2018
7,Minnesota,2018-02-12,2018
8,St. Lawrence,2018-02-12,2018
9,Robert Morris,2018-02-12,2018
10,Maine,2018-02-12,2018
11,Providence,2018-02-12,2018
12,Minnesota Duluth,2018-02-12,2018
12,New Hampshire,2018-02-12,2018
14,Mercyhurst,2018-02-12,2018
1,Wisconsin,2018-02-19,2018
2,Clarkson,2018-02-19,2018
3,Boston College,2018-02-19,2018
4,Colgate,2018-02-19,2018
5,Cornell,2018-02-19,2018
6,Ohio State,2018-02-19,2018
7,Minnesota,2018-02-19,2018
8,St. Lawrence,2018-02-19,2018
9,Robert Morris,2018-02-19,2018
10,Providence,2018-02-19,2018
11,Maine,2018-02-19,2018
12,Minnesota Duluth,2018-02-19,2018
1,Wisconsin,2018-02-26,2018
2,Clarkson,2018-02-26,2018
3,Boston College,2018-02-26,2018
4,Colgate,2018-02-26,2018
5,Ohio State,2018-02-26,2018
6,Cornell,2018-02-26,2018
7,Minnesota,2018-02-26,2018
8,St. Lawrence,2018-02-26,2018
9,Robert Morris,2018-02-26,2018
10,Maine,2018-02-26,2018
11,Northeastern,2018-02-26,2018
12,Bemidji State,2018-02-26,2018
13,Providence,2018-02-26,2018
1,Clarkson,2018-03-05,2018
2,Wisconsin,2018-03-05,2018
3,Colgate,2018-03-05,2018
4,Boston College,2018-03-05,2018
5,Minnesota,2018-03-05,2018
6,Ohio State,2018-03-05,2018
7,Cornell,2018-03-05,2018
8,St. Lawrence,2018-03-05,2018
9,Northeastern,2018-03-05,2018
10,Robert Morris,2018-03-05,2018
11,Mercyhurst,2018-03-05,2018
12,Maine,2018-03-05,2018
1,Clarkson,2018-03-19,2018
2,Colgate,2018-03-19,2018
3,Wisconsin,2018-03-19,2018
4,Ohio State,2018-03-19,2018
5,Boston College,2018-03-19,2018
6,Minnesota,2018-03-19,2018
7,Cornell,2018-03-19,2018
8,Northeastern,2018-03-19,2018
8,St. Lawrence,2018-03-19,2018
10,Mercyhurst,2018-03-19,2018
11,Robert Morris,2018-03-19,2018
1,Clarkson,2018-09-17,2019
2,Wisconsin,2018-09-17,2019
3,Minnesota,2018-09-17,2019
4,Boston College,2018-09-17,2019
5,Colgate,2018-09-17,2019
6,Cornell,2018-09-17,2019
7,Ohio State,2018-09-17,2019
8,Northeastern,2018-09-17,2019
9,Minnesota Duluth,2018-09-17,2019
10,Mercyhurst,2018-09-17,2019
11,St. Lawrence,2018-09-17,2019
12,Princeton,2018-09-17,2019
13,Connecticut,2018-09-17,2019
13,Maine,2018-09-17,2019
15,Harvard,2018-09-17,2019
15,Providence,2018-09-17,2019
1,Clarkson,2018-10-01,2019
2,Wisconsin,2018-10-01,2019
3,Minnesota,2018-10-01,2019
4,Minnesota Duluth,2018-10-01,2019
5,Ohio State,2018-10-01,2019
6,Boston College,2018-10-01,2019
7,Cornell,2018-10-01,2019
8,Colgate,2018-10-01,2019
9,Northeastern,2018-10-01,2019
10,St. Lawrence,2018-10-01,2019
11,Mercyhurst,2018-10-01,2019
12,Princeton,2018-10-01,2019
13,Connecticut,2018-10-01,2019
14,Penn State,2018-10-01,2019
14,Robert Morris,2018-10-01,2019
1,Clarkson,2018-10-08,2019
2,Wisconsin,2018-10-08,2019
3,Minnesota,2018-10-08,2019
4,Minnesota Duluth,2018-10-08,2019
5,Ohio State,2018-10-08,2019
6,Boston College,2018-10-08,2019
7,Cornell,2018-10-08,2019
8,Colgate,2018-10-08,2019
9,Northeastern,2018-10-08,2019
10,St. Lawrence,2018-10-08,2019
11,Maine,2018-10-08,2019
12,Connecticut,2018-10-08,2019
13,Mercyhurst,2018-10-08,2019
13,Providence,2018-10-08,2019
1,Clarkson,2018-10-15,2019
2,Wisconsin,2018-10-15,2019
3,Minnesota,2018-10-15,2019
4,Ohio State,2018-10-15,2019
5,Minnesota Duluth,2018-10-15,2019
6,Boston College,2018-10-15,2019
7,Cornell,2018-10-15,2019
8,Colgate,2018-10-15,2019
9,Northeastern,2018-10-15,2019
10,Maine,2018-10-15,2019
11,St. Lawrence,2018-10-15,2019
12,Mercyhurst,2018-10-15,2019
1,Wisconsin,2018-10-22,2019
2,Clarkson,2018-10-22,2019
3,Minnesota,2018-10-22,2019
4,Ohio State,2018-10-22,2019
5,Minnesota Duluth,2018-10-22,2019
6,Boston College,2018-10-22,2019
7,Cornell,2018-10-22,2019
8,Northeastern,2018-10-22,2019
9,Colgate,2018-10-22,2019
10,St. Lawrence,2018-10-22,2019
11,Maine,2018-10-22,2019
12,Princeton,2018-10-22,2019
13,Mercyhurst,2018-10-22,2019
1,Wisconsin,2018-10-29,2019
2,Minnesota,2018-10-29,2019
3,Clarkson,2018-10-29,2019
4,Ohio State,2018-10-29,2019
5,Boston College,2018-10-29,2019
6,Cornell,2018-10-29,2019
7,Minnesota Duluth,2018-10-29,2019
8,Northeastern,2018-10-29,2019
9,Colgate,2018-10-29,2019
10,St. Lawrence,2018-10-29,2019
11,Maine,2018-10-29,2019
12,Mercyhurst,2018-10-29,2019
13,Princeton,2018-10-29,2019
1,Wisconsin,2018-11-05,2019
2,Minnesota,2018-11-05,2019
3,Clarkson,2018-11-05,2019
4,Ohio State,2018-11-05,2019
5,Boston College,2018-11-05,2019
6,Northeastern,2018-11-05,2019
7,Cornell,2018-11-05,2019
8,Minnesota Duluth,2018-11-05,2019
9,St. Lawrence,2018-11-05,2019
10,Colgate,2018-11-05,2019
11,Maine,2018-11-05,2019
12,Providence,2018-11-05,2019
13,Brown,2018-11-05,2019
14,Princeton,2018-11-05,2019
1,Wisconsin,2018-11-12,2019
2,Minnesota,2018-11-12,2019
3,Clarkson,2018-11-12,2019
4,Boston College,2018-11-12,2019
5,Northeastern,2018-11-12,2019
6,Cornell,2018-11-12,2019
7,Minnesota Duluth,2018-11-12,2019
7,Ohio State,2018-11-12,2019
9,St. Lawrence,2018-11-12,2019
10,Providence,2018-11-12,2019
11,Colgate,2018-11-12,2019
12,Merrimack,2018-11-12,2019
12,Princeton,2018-11-12,2019
14,Mercyhurst,2018-11-12,2019
15,Robert Morris,2018-11-12,2019
1,Wisconsin,2018-11-19,2019
2,Minnesota,2018-11-19,2019
3,Clarkson,2018-11-19,2019
4,Boston College,2018-11-19,2019
5,Northeastern,2018-11-19,2019
6,Ohio State,2018-11-19,2019
7,Cornell,2018-11-19,2019
8,St. Lawrence,2018-11-19,2019
9,Providence,2018-11-19,2019
10,Princeton,2018-11-19,2019
11,Minnesota Duluth,2018-11-19,2019
12,Colgate,2018-11-19,2019
12,Merrimack,2018-11-19,2019
1,Wisconsin,2018-11-26,2019
2,Minnesota,2018-11-26,2019
3,Clarkson,2018-11-26,2019
4,Boston College,2018-11-26,2019
5,Northeastern,2018-11-26,2019
6,Ohio State,2018-11-26,2019
7,Cornell,2018-11-26,2019
8,Providence,2018-11-26,2019
9,St. Lawrence,2018-11-26,2019
10,Princeton,2018-11-26,2019
11,Harvard,2018-11-26,2019
12,Merrimack,2018-11-26,2019
13,Colgate,2018-11-26,2019
13,Maine,2018-11-26,2019
1,Wisconsin,2018-12-03,2019
2,Minnesota,2018-12-03,2019
3,Northeastern,2018-12-03,2019
4,Cornell,2018-12-03,2019
5,Clarkson,2018-12-03,2019
6,Princeton,2018-12-03,2019
7,Ohio State,2018-12-03,2019
8,Providence,2018-12-03,2019
9,Boston College,2018-12-03,2019
10,Colgate,2018-12-03,2019
11,Harvard,2018-12-03,2019
12,Boston University,2018-12-03,2019
12,St. Lawrence,2018-12-03,2019
1,Wisconsin,2018-12-10,2019
2,Minnesota,2018-12-10,2019
3,Northeastern,2018-12-10,2019
4,Cornell,2018-12-10,2019
5,Clarkson,2018-12-10,2019
6,Princeton,2018-12-10,2019
7,Providence,2018-12-10,2019
8,Ohio State,2018-12-10,2019
9,Colgate,2018-12-10,2019
10,Boston College,2018-12-10,2019
11,Boston University,2018-12-10,2019
1,Wisconsin,2019-01-07,2019
2,Minnesota,2019-01-07,2019
3,Northeastern,2019-01-07,2019
4,Cornell,2019-01-07,2019
5,Princeton,2019-01-07,2019
6,Clarkson,2019-01-07,2019
7,Ohio State,2019-01-07,2019
8,Providence,2019-01-07,2019
9,Colgate,2019-01-07,2019
10,Boston College,2019-01-07,2019
11,Boston University,2019-01-07,2019
12,Mercyhurst,2019-01-07,2019
13,Maine,2019-01-07,2019
13,Merrimack,2019-01-07,2019
13,Minnesota Duluth,2019-01-07,2019
1,Wisconsin,2019-01-14,2019
2,Minnesota,2019-01-14,2019
3,Northeastern,2019-01-14,2019
4,Princeton,2019-01-14,2019
5,Ohio State,2019-01-14,2019
6,Clarkson,2019-01-14,2019
7,Cornell,2019-01-14,2019
8,Colgate,2019-01-14,2019
9,Providence,2019-01-14,2019
10,Boston College,2019-01-14,2019
11,Boston University,2019-01-14,2019
1,Wisconsin,2019-01-21,2019
2,Minnesota,2019-01-21,2019
3,Northeastern,2019-01-21,2019
4,Princeton,2019-01-21,2019
5,Clarkson,2019-01-21,2019
6,Cornell,2019-01-21,2019
7,Ohio State,2019-01-21,2019
8,Colgate,2019-01-21,2019
9,Boston College,2019-01-21,2019
10,Boston University,2019-01-21,2019
11,Providence,2019-01-21,2019
12,Minnesota Duluth,2019-01-21,2019
1,Wisconsin,2019-01-28,2019
2,Minnesota,2019-01-28,2019
3,Northeastern,2019-01-28,2019
4,Princeton,2019-01-28,2019
5,Clarkson,2019-01-28,2019
6,Cornell,2019-01-28,2019
7,Boston College,2019-01-28,2019
8,Boston University,2019-01-28,2019
9,Ohio State,2019-01-28,2019
10,Colgate,2019-01-28,2019
11,Merrimack,2019-01-28,2019
11,Minnesota Duluth,2019-01-28,2019
11,Providence,2019-01-28,2019
1,Minnesota,2019-02-04,2019
2,Wisconsin,2019-02-04,2019
3,Northeastern,2019-02-04,2019
4,Clarkson,2019-02-04,2019
5,Princeton,2019-02-04,2019
6,Cornell,2019-02-04,2019
7,Boston College,2019-02-04,2019
8,Boston University,2019-02-04,2019
9,Ohio State,2019-02-04,2019
10,Colgate,2019-02-04,2019
11,Minnesota Duluth,2019-02-04,2019
1,Minnesota,2019-02-11,2019
2,Wisconsin,2019-02-11,2019
3,Northeastern,2019-02-11,2019
4,Clarkson,2019-02-11,2019
5,Princeton,2019-02-11,2019
6,Cornell,2019-02-11,2019
7,Boston University,2019-02-11,2019
8,Boston College,2019-02-11,2019
9,Colgate,2019-02-11,2019
10,Ohio State,2019-02-11,2019
11,Minnesota Duluth,2019-02-11,2019
1,Wisconsin,2019-02-18,2019
2,Minnesota,2019-02-18,2019
3,Northeastern,2019-02-18,2019
4,Cornell,2019-02-18,2019
5,Clarkson,2019-02-18,2019
6,Princeton,2019-02-18,2019
7,Boston College,2019-02-18,2019
8,Boston University,2019-02-18,2019
9,Colgate,2019-02-18,2019
10,Ohio State,2019-02-18,2019
11,Providence,2019-02-18,2019
1,Minnesota,2019-02-25,2019
2,Wisconsin,2019-02-25,2019
3,Northeastern,2019-02-25,2019
4,Cornell,2019-02-25,2019
5,Clarkson,2019-02-25,2019
6,Boston College,2019-02-25,2019
7,Princeton,2019-02-25,2019
8,Boston University,2019-02-25,2019
9,Colgate,2019-02-25,2019
10,Ohio State,2019-02-25,2019
11,Providence,2019-02-25,2019
1,Minnesota,2019-03-04,2019
2,Wisconsin,2019-03-04,2019
3,Northeastern,2019-03-04,2019
4,Clarkson,2019-03-04,2019
5,Cornell,2019-03-04,2019
6,Boston College,2019-03-04,2019
7,Princeton,2019-03-04,2019
8,Boston University,2019-03-04,2019
9,Ohio State,2019-03-04,2019
10,Colgate,2019-03-04,2019
11,Providence,2019-03-04,2019
1,Wisconsin,2019-03-11,2019
2,Minnesota,2019-03-11,2019
3,Northeastern,2019-03-11,2019
4,Clarkson,2019-03-11,2019
5,Boston College,2019-03-11,2019
6,Cornell,2019-03-11,2019
7,Princeton,2019-03-11,2019
8,Boston University,2019-03-11,2019
9,Ohio State,2019-03-11,2019
10,Providence,2019-03-11,2019
11,Colgate,2019-03-11,2019
1,Wisconsin,2019-03-25,2019
2,Minnesota,2019-03-25,2019
3,Clarkson,2019-03-25,2019
4,Cornell,2019-03-25,2019
5,Northeastern,2019-03-25,2019
6,Boston College,2019-03-25,2019
7,Princeton,2019-03-25,2019
8,Boston University,2019-03-25,2019
9,Ohio State,2019-03-25,2019
10,Colgate,2019-03-25,2019
11,Providence,2019-03-25,2019
1,Wisconsin,2019-09-16,2020
2,Minnesota,2019-09-16,2020
3,Clarkson,2019-09-16,2020
4,Northeastern,2019-09-16,2020
5,Cornell,2019-09-16,2020
6,Princeton,2019-09-16,2020
7,Boston University,2019-09-16,2020
8,Boston College,2019-09-16,2020
9,Ohio State,2019-09-16,2020
10,Minnesota Duluth,2019-09-16,2020
11,Colgate,2019-09-16,2020
12,Providence,2019-09-16,2020
13,St. Lawrence,2019-09-16,2020
14,Harvard,2019-09-16,2020
14,Syracuse,2019-09-16,2020
1,Wisconsin,2019-09-30,2020
2,Minnesota,2019-09-30,2020
3,Clarkson,2019-09-30,2020
4,Northeastern,2019-09-30,2020
5,Cornell,2019-09-30,2020
6,Princeton,2019-09-30,2020
7,Boston College,2019-09-30,2020
8,Boston University,2019-09-30,2020
9,Ohio State,2019-09-30,2020
10,Minnesota Duluth,2019-09-30,2020
11,Robert Morris,2019-09-30,2020
12,Providence,2019-09-30,2020
13,Harvard,2019-09-30,2020
14,Colgate,2019-09-30,2020
14,Syracuse,2019-09-30,2020
1,Wisconsin,2019-10-07,2020
2,Minnesota,2019-10-07,2020
3,Northeastern,2019-10-07,2020
4,Clarkson,2019-10-07,2020
5,Cornell,2019-10-07,2020
6,Princeton,2019-10-07,2020
7,Boston College,2019-10-07,2020
8,Ohio State,2019-10-07,2020
9,Minnesota Duluth,2019-10-07,2020
10,Boston University,2019-10-07,2020
11,Robert Morris,2019-10-07,2020
12,Harvard,2019-10-07,2020
13,Colgate,2019-10-07,2020
13,Mercyhurst,2019-10-07,2020
13,Syracuse,2019-10-07,2020
1,Wisconsin,2019-10-14,2020
2,Minnesota,2019-10-14,2020
3,Northeastern,2019-10-14,2020
4,Clarkson,2019-10-14,2020
5,Cornell,2019-10-14,2020
6,Princeton,2019-10-14,2020
7,Boston College,2019-10-14,2020
8,Minnesota Duluth,2019-10-14,2020
9,Ohio State,2019-10-14,2020
10,Robert Morris,2019-10-14,2020
11,Harvard,2019-10-14,2020
12,Boston University,2019-10-14,2020
13,Syracuse,2019-10-14,2020
14,Mercyhurst,2019-10-14,2020
14,New Hampshire,2019-10-14,2020
1,Wisconsin,2019-10-21,2020
2,Minnesota,2019-10-21,2020
3,Northeastern,2019-10-21,2020
4,Clarkson,2019-10-21,2020
5,Cornell,2019-10-21,2020
6,Boston College,2019-10-21,2020
6,Princeton,2019-10-21,2020
8,Robert Morris,2019-10-21,2020
9,Ohio State,2019-10-21,2020
10,Boston University,2019-10-21,2020
11,Minnesota Duluth,2019-10-21,2020
12,Harvard,2019-10-21,2020
12,Mercyhurst,2019-10-21,2020
14,Colgate,2019-10-21,2020
15,Bemidji State,2019-10-21,2020
1,Wisconsin,2019-10-28,2020
2,Minnesota,2019-10-28,2020
3,Cornell,2019-10-28,2020
4,Northeastern,2019-10-28,2020
5,Clarkson,2019-10-28,2020
6,Princeton,2019-10-28,2020
7,Boston College,2019-10-28,2020
8,Ohio State,2019-10-28,2020
9,Boston University,2019-10-28,2020
10,Minnesota Duluth,2019-10-28,2020
11,Robert Morris,2019-10-28,2020
12,Harvard,2019-10-28,2020
1,Minnesota,2019-11-04,2020
2,Wisconsin,2019-11-04,2020
3,Cornell,2019-11-04,2020
4,Northeastern,2019-11-04,2020
5,Boston College,2019-11-04,2020
6,Clarkson,2019-11-04,2020
7,Princeton,2019-11-04,2020
8,Ohio State,2019-11-04,2020
9,Minnesota Duluth,2019-11-04,2020
10,Boston University,2019-11-04,2020
11,Robert Morris,2019-11-04,2020
12,Harvard,2019-11-04,2020
1,Minnesota,2019-11-11,2020
2,Wisconsin,2019-11-11,2020
3,Cornell,2019-11-11,2020
4,Northeastern,2019-11-11,2020
5,Clarkson,2019-11-11,2020
6,Boston College,2019-11-11,2020
7,Ohio State,2019-11-11,2020
8,Princeton,2019-11-11,2020
9,Harvard,2019-11-11,2020
10,Minnesota Duluth,2019-11-11,2020
11,Boston University,2019-11-11,2020
12,Robert Morris,2019-11-11,2020
1,Minnesota,2019-11-18,2020
2,Wisconsin,2019-11-18,2020
3,Cornell,2019-11-18,2020
4,Northeastern,2019-11-18,2020
5,Clarkson,2019-11-18,2020
6,Boston College,2019-11-18,2020
7,Ohio State,2019-11-18,2020
8,Princeton,2019-11-18,2020
9,Harvard,2019-11-18,2020
10,Minnesota Duluth,2019-11-18,2020
11,Boston University,2019-11-18,2020
12,Mercyhurst,2019-11-18,2020
